latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-38.49543,-68.31877,300.65,0.61,0.53,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,276.13,1.98,N
-38.50047,-68.31928,312.9,0.61,0.53,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,275.94,1.98,N
-38.69763,-68.71303,302.2,0.58,0.52,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,277.11,1.19,N
-38.69815,-68.70592,309.17,0.58,0.52,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,277.29,1.46,N
-38.74463,-68.83838,325.34,0.57,0.52,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,277.46,2.8,N
-38.74263,-68.83871,319.45,0.57,0.52,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,277.39,2.3,N
-38.69868,-68.69878,296.71,0.58,0.52,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,276.69,1.46,N
-37.08768,-69.47542,310.77,0.51,0.49,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,275.89,1.04,N
-37.08522,-69.47519,316.44,0.51,0.49,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,276.49,1.93,N
-37.42249,-69.09454,306.6,0.54,0.51,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,276.78,1.35,N
-37.42724,-69.09529,308.3,0.54,0.51,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,275.92,1.35,N
-37.42577,-69.17069,328.24,0.53,0.5,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,276.31,1.49,N
-37.43049,-69.17148,311.16,0.53,0.5,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,275.99,1.49,N
-37.42636,-69.17238,324.44,0.53,0.5,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,276.47,3.82,N
-37.52867,-69.09239,316.7,0.54,0.51,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,275.59,2.01,N
-37.71225,-69.13487,297.05,0.54,0.51,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,275.44,1.63,N
-37.717,-69.13544,313.6,0.54,0.51,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,276.5,1.73,N
-38.01453,-68.59551,321.33,0.58,0.52,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,278.9,3.84,N
-38.01469,-68.60143,313.53,0.58,0.52,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,276.87,2.68,N
-38.01517,-68.5946,314.68,0.58,0.52,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,278.03,2.59,N
-38.08625,-68.70524,301.36,0.57,0.52,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,275.33,0.99,N
-38.21688,-68.63974,331.06,0.58,0.52,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,279.47,6.04,N
-38.21752,-68.63886,340.31,0.58,0.52,2026-04-23,0618,SNPP,SNPP,n,2.0NRT,280.06,4.76,N
-26.2921,-54.12437,332.87,0.45,0.47,2026-04-23,1700,SNPP,SNPP,n,2.0NRT,295.26,4.01,D
-26.29439,-54.66268,326.85,0.48,0.48,2026-04-23,1700,SNPP,SNPP,n,2.0NRT,293.64,1.49,D
-26.60563,-54.7325,336.32,0.49,0.49,2026-04-23,1700,SNPP,SNPP,n,2.0NRT,293.68,4.39,D
-26.51847,-54.64328,339.99,0.49,0.48,2026-04-23,1700,SNPP,SNPP,n,2.0NRT,294.77,8.63,D
-38.50029,-68.31809,333.24,0.39,0.36,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,304.25,1.57,D
-38.44176,-68.78555,334,0.39,0.36,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,302.71,2.07,D
-38.32257,-68.78185,335.09,0.39,0.36,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,305.94,3.51,D
-37.03098,-63.10098,328.65,0.4,0.44,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,294.8,3.16,D
-37.67173,-68.60561,333.1,0.39,0.36,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,304.91,0.18,D
-36.16453,-57.40905,337.29,0.41,0.6,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,293.33,3.57,D
-37.52878,-69.08833,333.64,0.39,0.36,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,305.74,2,D
-37.43022,-69.17097,335.15,0.38,0.36,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,303.9,2.35,D
-37.42688,-69.17181,334.71,0.38,0.36,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,304.56,2.34,D
-34.85608,-57.89256,325.63,0.41,0.61,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,294.68,1.8,D
-37.08638,-69.47705,334.77,0.38,0.36,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,306.24,2.3,D
-33.35815,-58.51198,327.78,0.42,0.61,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,293.97,1.95,D
-34.81818,-65.12186,331.52,0.53,0.42,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,300.02,4.61,D
-33.25872,-60.2838,326.56,0.34,0.56,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,296.44,3.15,D
-38.69824,-68.70042,336.12,0.39,0.36,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,302.68,2.31,D
-36.45391,-56.9953,328.86,0.42,0.61,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,292.35,4.07,D
-36.45439,-56.99562,334.13,0.42,0.61,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,293.13,3.89,D
-39.06409,-67.42626,330.65,0.4,0.37,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,296.47,2.98,D
-39.29182,-64.16464,345.67,0.49,0.4,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,308.47,10.76,D
-39.29068,-64.15891,340.29,0.49,0.4,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,301.31,10.76,D
-39.56814,-62.47097,339.15,0.57,0.43,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,297.14,8.25,D
-39.56758,-62.47077,343.41,0.57,0.43,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,297.51,9.13,D
-41.08085,-66.19969,330.32,0.4,0.37,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,295.38,0.07,D
-40.89201,-62.64137,331.63,0.53,0.42,2026-04-23,1838,SNPP,SNPP,n,2.0NRT,296.77,4.1,D
-30.12333,-62.89268,328.83,0.57,0.52,2026-04-23,1841,SNPP,SNPP,n,2.0NRT,287.12,3.62,D
-33.51468,-69.17401,335.75,0.4,0.37,2026-04-23,1841,SNPP,SNPP,n,2.0NRT,298.18,3.65,D
-32.64917,-68.63013,345.29,0.42,0.37,2026-04-23,1841,SNPP,SNPP,n,2.0NRT,302.98,6.4,D
-30.12808,-62.89127,325.48,0.57,0.52,2026-04-23,1841,SNPP,SNPP,n,2.0NRT,283.84,3.62,D
-26.02312,-53.83149,305.91,0.62,0.54,2026-04-24,0414,SNPP,SNPP,n,2.0NRT,287.7,2.28,N
-26.02351,-53.82933,305.21,0.62,0.54,2026-04-24,0414,SNPP,SNPP,n,2.0NRT,287.72,1.78,N
-37.0374,-60.29617,299.85,0.39,0.59,2026-04-24,0417,SNPP,SNPP,n,2.0NRT,285.28,0.93,N
-39.86591,-65.21716,315.59,0.57,0.69,2026-04-24,0419,SNPP,SNPP,n,2.0NRT,284.52,1.92,N
-39.86384,-65.2237,300.57,0.57,0.69,2026-04-24,0419,SNPP,SNPP,n,2.0NRT,283.09,1.92,N
-39.45172,-65.73227,317.13,0.61,0.71,2026-04-24,0419,SNPP,SNPP,n,2.0NRT,279.25,2.3,N
-39.45498,-65.73518,301.84,0.62,0.71,2026-04-24,0419,SNPP,SNPP,n,2.0NRT,278.54,1.2,N
-39.44871,-65.7317,300.74,0.62,0.71,2026-04-24,0419,SNPP,SNPP,n,2.0NRT,278.85,1.2,N
